11741,28651,27500-35000,20000.0-30000,48.9,51.1,4.4,5.9,8.3,6.6,5.5,11.4,15.8,16.2,6.4,5.9,9.6,3,0.9,41,76.8,73.7,16.4,13.5,21992,48.5,51.5,3865,44.3,55.7,28651,11.9,88.1,82.4,1.3,0,3.1,0.1,0.2,0.9	
11742,13229,8250-20250,10000.0-20000,50.4,49.6,6.1,4.6,8.8,7,5.9,10.3,17.5,18.1,6.5,4.9,6.4,3.3,0.6,40,76.5,72.4,12.8,10.3,10118,47.5,52.5,1369,42.9,57.1,13229,11.3,88.7,82,3.1,0,3.1,0,0,0.5	
11743,43533,41000-48250,40000.0-50000,48.6,51.4,5.2,5.8,7.8,6.5,4.9,9.3,11.4,18.9,8.1,6.3,8.2,5.2,2.4,44.4,76.5,73.4,19.2,15.8,33299,48.7,51.3,6870,44.1,55.9,43533,9.6,90.4,79.5,6.5,0,3.2,0,0.4,0.8	
11746,68580,60000-71500,60000.0-70000,49.7,50.3,5.4,6.7,6.9,7.8,6.6,10.6,13.4,17.2,6.4,5.6,7.9,3.8,1.8,39.5,75.8,72,16.9,13.5,51975,49.1,50.9,9233,43.4,56.6,68580,22,78,63.9,5.8,0.1,6.9,0,0.5,0.9	
11747,19793,8250-20250,10000.0-20000,47.8,52.2,4.2,6.8,7.2,6.4,5.1,4.7,12.8,17.4,7.1,5.1,11.5,8.4,3.1,47.4,77.7,73.3,26.1,23.1,15379,47.2,52.8,4573,41.2,58.8,19793,5.6,94.4,81.4,4.6,0,7.5,0,0.1,0.8	
11749,3346,0-8250,0.0-10000,47.1,52.9,3.4,4.9,6.8,9.9,6.5,9,13.4,21.5,4.7,5.9,8.8,4,0.9,43.6,79.4,74.6,16.3,13.7,2657,46.9,53.1,460,42.2,57.8,3346,25.1,74.9,44.9,15.6,0,10.3,0,3.4,0.7	
11751,14679,8250-20250,10000.0-20000,50.7,49.3,5,4.6,5.1,6.2,7.3,12.7,12.2,19.2,8,5,9.1,4.3,1.5,43.1,80.8,76.9,17.6,14.8,11858,51.6,48.4,2173,47.2,52.8,14679,9.4,90.6,82.5,4.9,0,1.6,0,0.1,1.5	
11752,9351,8250-20250,0.0-10000,50.2,49.8,5,5.7,6.9,6.8,6.8,10.4,11.9,20.9,7.3,4.7,7.4,4.9,1.3,42.9,78.4,74.2,15.7,13.5,7333,48.2,51.8,1267,38,62,9351,11.6,88.4,83.5,0.9,0.2,3.2,0,0,0.7	
11753,11657,8250-20250,10000.0-20000,47.7,52.3,5.8,5.5,7.5,7,4.9,6.4,13.5,17.3,9.3,6.1,9.4,5.1,2.2,44.7,76.2,74.1,20.4,16.7,8882,48.6,51.4,1945,50.8,49.2,11657,1.3,98.7,69.2,0.6,0.3,27.3,0,0,1.2	
11754,19201,8250-20250,10000.0-20000,50.1,49.9,4.9,5.6,7.2,6.1,5.7,9.9,12.4,18.9,6.4,4.5,9.1,7,2.4,43.9,78,75.1,21.2,18.4,14980,47.7,52.3,3534,37.2,62.8,19201,4.7,95.3,91.1,0.6,0,2.8,0,0.2,0.6	
11755,12329,8250-20250,10000.0-20000,49.6,50.4,5.7,5.5,7.9,8.5,4.9,12.6,14.2,16.7,5.3,5.8,7.6,4.3,0.9,38.9,76.3,71.8,16,12.8,9412,49,51,1578,42.1,57.9,12329,11.3,88.7,79.3,1.6,0,4.1,0,0.8,2.9	
11756,42321,41000-48250,40000.0-50000,47.3,52.7,4.4,5.4,7.4,7,6.5,11.8,12,17.4,7.4,6.2,7.3,5,2.1,41.3,78,74.1,17.9,14.4,33017,47.6,52.4,6114,43.4,56.6,42321,12.7,87.3,78.2,0.6,0,7.1,0,0.1,1.3	
11757,44923,41000-48250,40000.0-50000,48.3,51.7,4.2,5.5,6.5,7.6,6.3,12.3,12.7,18.6,7.7,5.7,7,4.2,1.7,41.6,79.6,75.3,16.2,12.9,35743,48.3,51.7,5781,38.7,61.3,44923,13.8,86.2,81.2,2,0.1,1.9,0,0.1,0.9	
11758,55900,48250-60000,50000.0-60000,48.5,51.5,5.4,5.6,7,6.8,4.9,10.7,12.7,16.8,7.1,6.5,8,5.7,2.6,42.9,77.6,74.2,20,16.3,43357,47.9,52.1,9131,42.5,57.5,55900,8.6,91.4,84.6,4.1,0.1,2,0,0.1,0.6	
11762,23053,20250-27500,20000.0-30000,48.1,51.9,5.5,6.2,6.9,6.9,5.6,10.5,12.9,17.7,7.1,5.2,7.2,5.7,2.8,42.1,76.8,73.6,18.9,15.7,17716,47,53,3609,42.4,57.6,23053,6,94,91.5,0.9,0,1,0,0,0.4	
11763,29217,27500-35000,20000.0-30000,48.2,51.8,6.1,6.7,6,7.2,7.1,13.8,14.1,14.1,5.6,6.6,7.6,3.7,1.6,37.4,77.1,71.9,16.7,12.9,22538,47.5,52.5,3762,40,60,29217,21.1,78.9,64.7,8.5,0.4,3.3,0,0.1,1.8	
11764,12969,8250-20250,10000.0-20000,48.5,51.5,5,9.2,9.5,7.7,4.9,9.1,13.9,18.1,6.9,4.3,8.8,1.8,0.8,38.8,71.1,67.9,13.9,11.4,9227,48.7,51.3,1475,48.9,51.1,12969,3.7,96.3,92.4,0.7,0.4,2.2,0,0,0.5	
11765,745,0-8250,0.0-10000,48.9,51.1,3.9,3.2,6.6,8.7,3.9,9.8,4,18.1,11.4,11.3,13.6,4.7,0.8,49.5,78,75.4,25.9,19.1,581,47.3,52.7,142,49.3,50.7,745,5.8,94.2,86.8,0,0,7.4,0,0,0	
11766,12718,8250-20250,10000.0-20000,48.6,51.4,7.6,7.2,6.2,5.6,4.5,8.8,11.6,16.5,8.9,6.7,10.7,4.5,1.1,43.7,75.7,72.9,21,16.3,9625,48.6,51.4,2074,45.3,54.7,12718,9.7,90.3,83,1.7,0.3,3.8,0,0,1.3	
11767,15259,8250-20250,10000.0-20000,46.9,53.1,3.3,7.4,9.4,8.4,5.2,9.6,14.1,16.2,7.2,5.3,8.7,3.4,1.6,40.7,74.5,68.9,17.1,13.7,11370,46.1,53.9,2096,42.6,57.4,15259,5,95,88.7,1.6,0,4.2,0,0,0.4	
11768,21687,20250-27500,20000.0-30000,50.2,49.8,3.5,5.2,9.2,6.4,4.7,8,10.7,18.2,8.6,7.9,9.9,5.7,1.8,46.8,77,75.1,22.2,17.5,16705,48.5,51.5,3789,48.1,51.9,21687,2.9,97.1,92.2,0.5,0.1,3.3,0,0,0.9	
11769,8716,8250-20250,0.0-10000,46.6,53.4,3.8,4.5,7.8,5.3,6,7.8,13.5,15.4,9.5,7.9,9.7,5.5,3.3,46,81.1,77.3,23.6,18.5,7068,46.1,53.9,1614,38,62,8716,6.6,93.4,87.3,1.1,0,3.9,0,0.1,1.1	
11770,102,0-8250,0.0-10000,48,52,15.7,0,3.9,3.9,1,10.8,12.7,9.8,2.9,9.8,21.6,7.8,0,46.4,76.5,76.5,35.3,29.4,78,50,50,30,50,50,102,0,100,95.1,0,0,4.9,0,0,0	
11771,9344,8250-20250,0.0-10000,48.6,51.4,5.3,5.7,5.8,6.8,4.4,8.7,12.3,16.2,8.2,9.2,9.9,4.6,3,45.4,78.6,75.6,22.8,17.5,7342,48.7,51.3,1631,44.4,55.6,9344,9.6,90.4,78.8,3.8,0,5.2,0,2.4,0.2	
11772,45262,41000-48250,40000.0-50000,49.6,50.4,7.7,6.5,5.6,5.8,5.4,13.5,14.6,14.8,6.3,6.1,7.4,4,2.3,38.7,76.5,73.3,17.5,13.7,34641,49.1,50.9,6192,44.1,55.9,45262,23.4,76.6,67.4,5.5,0.1,1.6,0.1,0.1,1.7	
11776,25675,20250-27500,20000.0-30000,48.2,51.8,5.7,7,7.5,5.6,8.3,11.1,14.4,14.8,6,4.9,8.9,4,1.7,38.2,76.1,72.7,17.8,14.6,19530,47.7,52.3,3757,42.2,57.8,25675,16.1,83.9,78.5,1.2,0.1,2.8,0,0,1.2	
11777,9448,8250-20250,0.0-10000,48.7,51.3,4.2,5.4,7.7,5.4,4.5,12.8,11.5,16,7.1,6.1,12.4,5.2,1.8,44,78.5,76.6,23.7,19.5,7419,49.1,50.9,1839,48.8,51.2,9448,6.7,93.3,86,1.5,0,4.8,0,0,1	
11778,12747,8250-20250,10000.0-20000,48.4,51.6,5.7,7.4,8.1,9,5.5,11.7,14.7,16.4,7.2,4.6,6.2,2.9,0.6,37.3,74.3,68.6,12.1,9.7,9465,47.8,52.2,1234,47.3,52.7,12747,8.9,91.1,89.5,0,0,0.2,0,0.5,0.9	
11779,38733,35000-41000,30000.0-40000,50.2,49.8,5.1,6.5,6.4,6.6,7,10.8,15.4,17.3,6.3,5.2,7.8,3.9,1.7,40.4,77.6,74.2,16.3,13.4,30059,48.5,51.5,5191,42.6,57.4,38733,10.5,89.5,82.4,1.8,0.1,4,0,0,1.2	
11780,15099,8250-20250,10000.0-20000,48,52,4.5,5.3,8.2,7.8,5,6.9,10.6,18.6,7.8,6,8.5,7.7,2.9,45.8,77,73.6,22.3,19.2,11628,47.9,52.1,2896,40.5,59.5,15099,3.2,96.8,90.9,1,0.2,3.6,0,0.1,1	
11782,15045,8250-20250,10000.0-20000,46.7,53.3,4.7,7.2,7.7,5.8,4.6,8.1,13.3,18,7.7,5.9,7.8,6.1,3.2,44.2,76.3,73.4,20,17,11477,45.3,54.7,2565,35.1,64.9,15045,5.3,94.7,92.3,0.4,0.1,1.1,0,0,0.7	
11783,21170,20250-27500,20000.0-30000,48.4,51.6,4.7,6.4,8.2,6,5.8,9.6,13.1,15.9,8.3,6.6,8.1,5.2,2.1,42.3,76.8,73.6,18.1,15.4,16261,48.2,51.8,3257,36.9,63.1,21170,4.4,95.6,93.2,0.1,0,1.8,0,0,0.6	
11784,26312,20250-27500,20000.0-30000,48.8,51.2,6.9,5.5,7.3,7.3,7.8,12.6,14.3,17.8,5.1,5.4,6.8,2.4,0.7,36.8,75.8,71.3,13.4,9.9,19936,47.7,52.3,2601,39.5,60.5,26312,16.1,83.9,75.5,2.5,0.3,4.1,0,0.2,1.4	
11786,6550,0-8250,0.0-10000,50.6,49.4,4.1,8.1,9.8,5.1,8.2,7.6,12.2,18.4,8,6,9,2.4,1,42.1,74.3,71.5,16.9,12.5,4864,50.8,49.2,816,53.2,46.8,6550,10,90,85.9,0.1,0,2.1,0,0.2,1.8	
11787,36357,35000-41000,30000.0-40000,49.2,50.8,4.9,6.5,7.2,8.5,4.8,7.5,13,18.8,6.4,5.3,8.4,6.2,2.6,43.6,76.2,71.9,20.8,17.2,27687,48.9,51.1,6239,42.6,57.4,36357,4.5,95.5,89.3,1,0,3.6,0,0.6,1	
11788,16167,8250-20250,10000.0-20000,49.2,50.8,6.4,6.7,5.4,6.4,5.8,8.3,13.4,16.7,6.7,6.8,9.5,6.1,1.8,43.6,76.9,73.9,21.8,17.4,12435,48.6,51.4,2812,46.2,53.8,16167,8.2,91.8,85,1.7,0.1,4,0,0.1,0.8	
11789,7659,0-8250,0.0-10000,50.1,49.9,11.5,7.8,5.2,5,4.9,13.2,15.1,15.7,6,6.9,4.7,2.5,1.4,35.9,72.3,69.7,12.1,8.6,5534,48.1,51.9,660,43.6,56.4,7659,10.9,89.1,86.6,0.1,0,1.9,0,0,0.5	
11790,18627,8250-20250,10000.0-20000,50.7,49.3,3.5,4.8,5,16,19,7,8.3,13.2,6,3.8,6.2,4.6,2.6,26.3,82,64.4,15.4,13.3,15274,49.7,50.3,2479,43.5,56.5,18627,6.2,93.8,72,3.1,0,17,0,0.2,1.5	
11791,25213,20250-27500,20000.0-30000,49.5,50.5,4.4,7.2,9.2,7,5.3,7.2,13.2,17.9,7.2,6.2,7.8,5.1,2.3,42.3,74,71.2,19.2,15.2,18667,47.5,52.5,3831,45.7,54.3,25213,5,95,69.7,1.9,0.2,21.8,0,0.3,1.1	
11792,8941,8250-20250,0.0-10000,49.6,50.4,8,7.5,6.5,6.3,4.2,9.1,13.7,15.1,11.6,5.7,9.3,1.4,1.6,40.9,73.5,71.4,16.1,12.2,6574,51.3,48.7,1090,46.8,53.2,8941,6.7,93.3,90.2,1,0,1.6,0,0,0.5	
11793,32710,27500-35000,30000.0-40000,48.2,51.8,5,6.2,8,7.3,5.1,8.5,12.8,17.8,7,5.8,7.8,5.7,2.9,43.3,75.7,72.4,19.4,16.5,24758,47.1,52.9,5385,43.7,56.3,32710,6.5,93.5,88.2,0.3,0,4.2,0,0.2,0.7	
11794,3317,0-8250,0.0-10000,51.5,48.5,0,0,0,46.5,51.5,1.4,0.4,0.2,0,0,0,0,0,20.2,98.3,32.9,0,0,3259,52,48,0,-,-,3317,12.1,87.9,33.3,12.5,0,39.2,0,0.4,2.5	
11795,25536,20250-27500,20000.0-30000,48.5,51.5,4.9,6.4,7.4,7,6.5,9.1,12.9,18.2,7.2,5,7.4,5.5,2.5,42.5,76.6,73.4,18,15.4,19568,47.5,52.5,3929,41.4,58.6,25536,6.6,93.4,91.4,0,0,1.5,0,0,0.5	
11796,4012,0-8250,0.0-10000,49.1,50.9,4.8,7.7,4.3,7.3,4.9,10.9,10.2,18.6,10.4,4.1,6.6,5.4,4.9,45,79.4,74.9,19.7,16.8,3185,47.8,52.2,676,33.3,66.7,4012,5.2,94.8,92.3,0.4,0,0.7,0,0.1,1.3	
11797,8645,8250-20250,0.0-10000,47.8,52.2,4.6,3.3,6,7,3.3,5.4,10.3,16.3,10.7,5.4,9.5,9,9.1,51.4,80.5,78.6,30,27.6,6959,45.3,54.7,2384,38.8,61.2,8645,1.8,98.2,86.3,2.4,0,8.8,0,0,0.8	
11798,15362,8250-20250,10000.0-20000,46.6,53.4,6.4,6.7,8.3,7.9,10.3,13.2,13.9,15.5,5.8,3.7,5.5,2.3,0.6,32.7,74.2,67.8,10.4,8.4,11401,47.6,52.4,1292,40.2,59.8,15362,22.2,77.8,8.5,65.5,0.4,1.5,0,0.7,1.1	
11801,39805,35000-41000,30000.0-40000,49.5,50.5,4.2,5.5,5.2,7,5.9,12.5,12.1,16.6,7.8,6.8,8.3,5.3,2.7,42.8,81.1,77,20.3,16.3,32282,49.5,50.5,6471,44.2,55.8,39805,13.3,86.7,64.1,1.7,0.1,18.4,0,0.8,1.8	
11803,28445,27500-35000,20000.0-30000,48.2,51.8,5.3,7.3,6.6,6.4,4.7,7.2,13.7,16.2,7.5,6.9,8.6,6.5,3.2,44.3,76.8,73.8,22.4,18.3,21835,46.9,53.1,5200,42,58,28445,4.7,95.3,82.2,0.6,0.2,11.6,0,0,0.7	
11804,5000,0-8250,0.0-10000,50.7,49.3,5.8,5.2,9.9,6.7,3.2,6.7,15.8,14.7,7.8,6.2,8.2,6.8,3.2,42.6,74.9,72.2,21.6,18.1,3743,50.4,49.6,905,45.9,54.1,5000,1.5,98.5,92.2,0,0,5.7,0,0,0.6	
11901,30631,27500-35000,30000.0-40000,54.4,45.6,5.5,5.2,5.3,5.1,8.1,16.9,12.5,13.4,5.7,5,9.7,5.6,2,38.5,81.5,77.6,20,17.3,24976,53.8,46.2,5293,46.5,53.5,30631,25.8,74.2,55.5,15.6,0.1,1.5,0.3,0,1.3	
11930,1565,0-8250,0.0-10000,52,48,6.4,5.2,3.3,3.3,1,6.6,14,11.2,6.5,6.6,23.5,10,2.5,54.1,82.5,81.8,38.8,35.9,1291,53.2,46.8,562,49.5,50.5,1565,4.2,95.8,93.5,1.9,0,0.4,0,0,0	
11931,36,0-8250,0.0-10000,50,50,0,0,0,0,0,0,0,100,0,0,0,0,0,-,100,100,0,0,36,50,50,0,-,-,36,0,100,100,0,0,0,0,0,0	
11932,1008,0-8250,0.0-10000,48.1,51.9,8.7,4.4,2.7,2.7,4.9,5.4,14.7,10,9.5,7.5,13.2,10.4,6,52.4,83.9,81.5,34.2,29.6,846,47.9,52.1,298,39.6,60.4,1008,21.3,78.7,75.2,2.6,0,0.9,0,0,0	
11933,6358,0-8250,0.0-10000,49.4,50.6,4.2,5.1,3.7,4.2,6.3,7.7,12.5,16.9,6,6.5,13.3,10.6,2.8,48.3,84.6,80.5,31.2,26.7,5382,48.5,51.5,1700,43.1,56.9,6358,6,94,82.5,8.2,0,1.7,0,0,1.6	
11934,7929,0-8250,0.0-10000,48.9,51.1,5,10.9,8.2,5,4.3,11.3,17.6,13.2,6.8,6.7,4.4,4.5,2.1,38.3,73.8,70.6,15.4,11,5852,49,51,870,47.2,52.8,7929,8.7,91.3,89.4,0.4,0,0.9,0,0,0.5	
11935,3263,0-8250,0.0-10000,46.1,53.9,3.3,4.2,4.7,9,3.6,1.9,11.4,17,8,9,10.4,14.3,3.1,51.5,82.1,78.1,33.7,27.8,2680,47.2,52.8,907,47.7,52.3,3263,1.6,98.4,92,4.6,0,1.8,0,0,0	
11937,15446,8250-20250,10000.0-20000,51,49,3.9,5.1,6.5,6.6,2,9.4,12.3,16.8,8.8,9.1,10.6,7,1.8,47.2,79.3,77.6,25.2,19.5,12245,51.7,48.3,3005,51.4,48.6,15446,23.8,76.2,69.4,2.3,1.1,2.8,0,0.2,0.4	
11939,932,0-8250,0.0-10000,51,49,2.9,2.5,1.8,4.8,7.3,1.4,5.3,14.7,11.2,8.9,16.2,12.8,10.3,59.7,90.5,86.4,45.3,39.3,843,52,48,366,56.3,43.7,932,7,93,89.6,0,0,0.3,0,0,3.1	
11940,4982,0-8250,0.0-10000,51.7,48.3,4.8,3.2,6.1,6.7,9,10.2,10.5,18.3,8.8,8.7,8.1,4.3,1.3,44.5,81.2,77.3,19,13.7,4043,49.4,50.6,681,44.9,55.1,4982,6.2,93.8,90.7,2.3,0.1,0.4,0,0,0.2	
11941,1929,0-8250,0.0-10000,52.7,47.3,4.5,6.2,1.4,9.3,4.6,11.9,7.3,17.4,8.3,6.6,12.1,10,0.3,46.7,82.9,77.7,26.3,22.4,1599,48.7,51.3,432,52.5,47.5,1929,14.4,85.6,84.9,0,0,0.7,0,0,0	
11942,4092,0-8250,0.0-10000,48,52,3.8,5.6,8.8,5.6,2.2,9.5,11.8,20.2,6.3,7.4,10.9,7.1,0.9,46.4,76.7,75.2,21.2,18.9,3138,49,51,773,48.5,51.5,4092,4.5,95.5,92,0.2,0.5,0.3,0,0,2.5	
11944,4338,0-8250,0.0-10000,47.6,52.4,7.1,3.5,2.7,4.7,1.7,12.2,13,10.9,7.3,7,10.6,9.5,9.9,48.7,83.7,81.7,33.3,30,3630,46.6,53.4,1300,41,59,4338,19.6,80.4,72.3,6.3,0,0,0,0,1.7	
11946,13312,8250-20250,10000.0-20000,50.8,49.2,4.3,5.6,5.3,5.2,5.4,15.2,13.2,16.6,7.2,4,8.2,7.1,2.6,40.6,80.9,79.3,20.2,17.9,10775,49.1,50.9,2387,44.6,55.4,13312,28.6,71.4,68.8,1,0,0.8,0,0.2,0.5	
11947,138,0-8250,0.0-10000,29,71,0,8.7,0,18.1,0,0,0,16.7,0,21,35.5,0,0,60.6,73.2,73.2,35.5,35.5,101,26.7,73.3,49,0,100,138,0,100,100,0,0,0,0,0,0	
11948,1315,0-8250,0.0-10000,49.8,50.2,0,1.3,9.7,16.7,10.2,0,11.9,17.3,4.7,0.9,20,7.1,0,48.1,80.8,72.2,27.1,27.1,1063,51.2,48.8,357,44.3,55.7,1315,2.3,97.7,97.7,0,0,0,0,0,0	
11949,14340,8250-20250,10000.0-20000,51,49,3.1,8.1,9.5,9.1,6.8,9.5,13.4,18,4.9,6.1,5.7,4.3,1.5,39.1,73.7,68.6,13.8,11.5,10572,49.9,50.1,1646,49.5,50.5,14340,4.4,95.6,91.8,1.5,0,0.5,0,0.3,1.5	
11950,16969,8250-20250,10000.0-20000,53.4,46.6,7.1,9,8.6,7.3,7.1,12.4,14.7,16.5,4.5,5.2,4.8,2.1,0.7,34.3,71.5,66.7,11.3,7.7,12126,52.5,47.5,1303,50.7,49.3,16969,20.5,79.5,64.5,8.1,1.6,4,0,0,1.3	
11951,13401,8250-20250,10000.0-20000,48.6,51.4,7.6,6.8,7,7.7,7.4,13.3,13.9,15.5,9.6,3.2,4.4,2.4,1.2,35.2,73.4,69.5,10.5,8,9835,47.2,52.8,1075,33.8,66.2,13401,16.9,83.1,67.6,11.2,0,1.2,0,0,3.1	
11952,4518,0-8250,0.0-10000,50.3,49.7,6.8,6,6.4,5.9,1.2,6.1,8.3,20.7,5.3,13.6,10.2,6,3.5,49.5,77.1,74.9,29.1,19.7,3483,47,53,889,50.6,49.4,4518,3,97,93.6,1.7,0,0.8,0,0,0.9	
11953,12688,8250-20250,10000.0-20000,49,51,5.9,5.3,5.5,5.1,4.7,11.1,16.1,13.8,7.9,5.9,8.3,7.4,3,42.3,80.1,77,22.7,18.8,10162,47.4,52.6,2379,39.6,60.4,12688,9.4,90.6,68.9,16.1,0,3.7,0,0.2,1.8	
11954,3471,0-8250,0.0-10000,47.6,52.4,1.7,2.4,4.8,3.5,4.7,7.1,8.2,21.4,10.5,10.7,12.4,8.4,4.1,54.1,88.5,87.6,33.9,25,3073,46.7,53.3,867,36.4,63.6,3471,5.9,94.1,87.7,3.5,0.4,2.4,0,0,0	
11955,2780,0-8250,0.0-10000,43.7,56.3,10.5,0,3.6,2.1,4.2,21.6,5.4,15.8,9.2,6.7,8,6.8,6.2,48.5,84.1,82.4,26.5,21,2337,43.9,56.1,585,42.1,57.9,2780,3.5,96.5,82.4,6.9,0,6,0,0,1.2	
11956,298,0-8250,0.0-10000,40.9,59.1,0,0,2,0,7.4,9.4,4,11.7,11.1,13.4,16.1,18.1,6.7,62.1,98,93.6,51,40.9,292,39.7,60.3,122,33.6,66.4,298,8.7,91.3,91.3,0,0,0,0,0,0	
11957,713,0-8250,0.0-10000,49.2,50.8,0.6,1.1,1,5.6,5.2,3.9,5.8,9.5,14,7.4,27.8,11.5,6.6,61.7,94.1,88.4,49.5,45.9,671,48.3,51.7,327,52.6,47.4,713,2.1,97.9,97.5,0.3,0,0.1,0,0,0	
11958,366,0-8250,0.0-10000,40.2,59.8,2.7,0,0,0,8.7,3.3,0,10.9,16.9,19.7,22.1,3.8,11.7,62,97.3,97.3,50.3,37.7,356,38.5,61.5,138,34.1,65.9,366,0,100,100,0,0,0,0,0,0	
11959,877,0-8250,0.0-10000,45.2,54.8,1.3,2.4,7.6,4.7,0,3.1,5.6,16.8,10.3,19.3,11.4,12.4,5.2,58.1,84.9,84,33.2,29.1,745,47.9,52.1,255,47.5,52.5,877,1.6,98.4,88.4,6,1.4,1.4,0,0,1.3	
11960,744,0-8250,0.0-10000,47.3,52.7,3.6,5.6,1.3,5.5,1.5,6.7,11.2,15.1,7.1,13.3,14.1,12.5,2.4,54.8,87.1,83.9,40.3,29,648,46.9,53.1,216,51.4,48.6,744,5.8,94.2,94.2,0,0,0,0,0,0	
11961,12041,8250-20250,10000.0-20000,46.7,53.3,5.9,3.4,5.2,5,5.5,9.3,10.1,13.7,8,5.3,12.4,11.2,4.9,49.1,82.2,80,31.7,28.6,9899,45.4,54.6,3443,37.7,62.3,12041,5.3,94.7,86.6,5.1,0,1.9,0,0,1.1	
11962,452,0-8250,0.0-10000,57.7,42.3,0,4,11.7,12.8,0,1.8,2.2,30.5,4.4,16.4,12.8,0.7,2.7,49.1,71.5,71.5,31.4,16.2,323,45.8,54.2,73,47.9,52.1,452,0,100,97.3,2.7,0,0,0,0,0	
11963,6811,0-8250,0.0-10000,48.1,51.9,5.5,5.1,4.3,5.1,3.4,10.2,11.6,17.2,11,7.1,11,6.7,1.7,48.1,80.8,79.1,24.1,19.5,5505,46.9,53.1,1327,40.9,59.1,6811,16.8,83.2,75.9,2.9,0,3.4,0,0,0.9	
11964,2048,0-8250,0.0-10000,48.3,51.7,6.7,5.6,4.2,8.9,3.9,5.5,7.5,17.6,8.7,6.9,16.1,5.4,3.1,50.5,77.5,74.3,29.4,24.6,1588,49.7,50.3,504,54.4,45.6,2048,8.6,91.4,89,0,0,0,0,0,2.4	
11965,621,0-8250,0.0-10000,47.5,52.5,0,7.7,10.1,7.9,4,4.8,12.6,12.2,0,2.6,15.1,16.4,6.4,47.1,82.1,73.6,38.8,38,510,42.4,57.6,236,44.9,55.1,621,0,100,98.7,0.3,0,1,0,0,0	
11967,27115,20250-27500,20000.0-30000,49.2,50.8,6.8,7.3,6.4,7.4,5.6,14.2,16,15.6,7.4,5.8,5.1,1.4,1,36.9,75.1,71.2,11.2,7.4,20375,50.7,49.3,2019,50.3,49.7,27115,18.6,81.4,65.7,8.6,0,4,0,0.2,2.8	
11968,10718,8250-20250,10000.0-20000,48,52,4.5,4.8,4.4,5.2,4,11.7,10.1,12.5,10.4,7,14.9,7.7,2.7,49.4,83.6,80.2,29.5,25.2,8964,48.1,51.9,2706,47.5,52.5,10718,11.6,88.4,73.3,7.6,1.9,3.9,0,0.6,1.1	
11970,466,0-8250,0.0-10000,30.9,69.1,0,0,0,0,0,11.8,9.9,31.8,20.8,13.7,9,3,0,54.6,100,100,25.8,12,466,30.9,69.1,56,50,50,466,0,100,100,0,0,0,0,0,0	
11971,6376,0-8250,0.0-10000,51.9,48.1,2.8,6.1,3.8,4.9,4.9,3.6,11.7,13.3,9.5,10.4,14.7,10.5,3.7,54.1,83.8,80.5,35.9,28.9,5345,49.5,50.5,1843,50.4,49.6,6376,1.5,98.5,94.1,0,0,0.6,0,0.8,3	
11972,1295,0-8250,0.0-10000,50.8,49.2,4.9,3.2,10.7,10.3,5.8,7.5,11.3,17.6,6.6,14.3,6.4,1.3,0.1,41.6,73.3,70.5,16,7.8,949,46.6,53.4,101,34.7,65.3,1295,11.7,88.3,70.7,3.8,0,10.9,0,0,2.9	
11973,40,0-8250,0.0-10000,25,75,0,0,0,20,67.5,12.5,0,0,0,0,0,0,0,21.1,100,55,0,0,40,25,75,0,-,-,40,0,100,12.5,0,0,87.5,0,0,0	
11975,359,0-8250,0.0-10000,52.1,47.9,1.9,3.3,8.6,7.5,0,3.3,10.9,12,7.8,10.3,23.7,7.8,2.8,55.7,81.3,78.6,43.7,34.3,292,54.1,45.9,123,52,48,359,7.5,92.5,90,0.6,1.1,0.8,0,0,0	
11976,2301,0-8250,0.0-10000,47.5,52.5,3.8,3.3,4.5,2.5,5.1,2.2,12.6,11,17,13,15.1,6.3,3.5,55.6,86,84.9,30.8,24.9,1979,47.9,52.1,574,45.1,54.9,2301,6.7,93.3,87,0,0,4.6,0,0,1.7	
11977,2570,0-8250,0.0-10000,50.7,49.3,2.9,6.3,8.2,3.7,5.8,6.1,9.7,13.5,12.5,5.6,13,7.4,5.4,50.4,79.5,78.7,29.9,25.8,2044,49.2,50.8,663,38.6,61.4,2570,8.1,91.9,88.9,1.5,0.4,0.4,0,0,0.7	
11978,2963,0-8250,0.0-10000,44.3,55.7,5.3,4.2,5.8,2.9,5.1,10.2,9.5,13.9,6.5,7.4,16.1,8.2,4.7,51.1,82.5,81.5,33.8,29,2443,45.3,54.7,860,43.1,56.9,2963,11.2,88.8,85.5,1.3,0.3,0.9,0,0.2,0.4	
11980,4856,0-8250,0.0-10000,56.2,43.8,5.7,3.5,5,6.7,5.2,12.7,18.8,17.1,6.7,4.5,9.8,2.3,2,40.4,82.8,78.7,17.3,14.1,4023,56.7,43.3,683,45.2,54.8,4856,10.3,89.7,80.8,6.1,0,0.5,0,0.6,1.7	
12007,33,0-8250,0.0-10000,51.5,48.5,0,0,0,0,0,0,0,51.5,0,0,48.5,0,0,51,100,100,48.5,48.5,33,51.5,48.5,16,50,50,33,0,100,100,0,0,0,0,0,0	
12008,480,0-8250,0.0-10000,56,44,7.1,5.8,3.8,5.6,9.8,5.8,21.3,6.7,10.2,3.3,12.9,6.3,1.5,40.8,77.7,77.7,22.5,20.6,373,59.8,40.2,99,39.4,60.6,480,0,100,100,0,0,0,0,0,0	
